Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
11 Mar 2023,20:00,Houston Rockets,Chicago Bulls,111,119,+265,-333
11 Mar 2023,20:30,New Orleans Pelicans,Oklahoma City Thunder,96,110,-110,-106
11 Mar 2023,20:30,Golden State Warriors,Milwaukee Bucks,125,116,-164,+140
11 Mar 2023,21:00,Phoenix Suns,Sacramento Kings,119,128,-161,+139
12 Mar 2023,15:30,Denver Nuggets,Brooklyn Nets,120,122,-385,+305
12 Mar 2023,17:00,Charlotte Hornets,Cleveland Cavaliers,108,114,+380,-500
12 Mar 2023,18:00,Philadelphia 76ers,Washington Wizards,112,93,-303,+241
12 Mar 2023,19:00,San Antonio Spurs,Oklahoma City Thunder,90,102,+144,-169
12 Mar 2023,19:00,New Orleans Pelicans,Portland Trail Blazers,127,110,-141,+123
12 Mar 2023,21:00,Los Angeles Lakers,New York Knicks,108,112,-143,+123
13 Mar 2023,19:00,Detroit Pistons,Indiana Pacers,117,97,+148,-172
13 Mar 2023,19:30,Miami Heat,Utah Jazz,119,115,-357,+285
13 Mar 2023,19:30,Dallas Mavericks,Memphis Grizzlies,88,104,+156,-185
13 Mar 2023,19:30,Atlanta Hawks,Minnesota Timberwolves,115,136,-200,+169
13 Mar 2023,20:00,Houston Rockets,Boston Celtics,111,109,+624,-1000
13 Mar 2023,22:00,Sacramento Kings,Milwaukee Bucks,124,133,+140,-164
13 Mar 2023,22:00,Golden State Warriors,Phoenix Suns,123,112,-192,+163
14 Mar 2023,19:00,Washington Wizards,Detroit Pistons,117,97,-909,+622
14 Mar 2023,19:00,Charlotte Hornets,Cleveland Cavaliers,104,120,+177,-213
14 Mar 2023,19:30,Toronto Raptors,Denver Nuggets,125,110,+102,-120
14 Mar 2023,20:00,San Antonio Spurs,Orlando Magic,132,114,+227,-278
14 Mar 2023,20:00,Oklahoma City Thunder,Brooklyn Nets,121,107,-118,+100
14 Mar 2023,20:00,New Orleans Pelicans,Los Angeles Lakers,108,123,-115,-101
14 Mar 2023,22:00,Portland Trail Blazers,New York Knicks,107,123,+118,-141
14 Mar 2023,22:00,Phoenix Suns,Milwaukee Bucks,104,116,+100,-118
15 Mar 2023,19:30,Miami Heat,Memphis Grizzlies,138,119,-179,+152
15 Mar 2023,19:30,Cleveland Cavaliers,Philadelphia 76ers,109,118,+124,-143
15 Mar 2023,20:00,Minnesota Timberwolves,Boston Celtics,102,104,+156,-185
15 Mar 2023,20:00,Houston Rockets,Los Angeles Lakers,114,110,+120,-141
15 Mar 2023,20:00,Chicago Bulls,Sacramento Kings,114,117,+102,-118
15 Mar 2023,20:30,San Antonio Spurs,Dallas Mavericks,128,137,+148,-169
15 Mar 2023,22:00,Los Angeles Clippers,Golden State Warriors,134,126,-147,+125
16 Mar 2023,19:00,Detroit Pistons,Denver Nuggets,100,119,+785,-1429
16 Mar 2023,19:30,Toronto Raptors,Oklahoma City Thunder,128,111,-256,+208
16 Mar 2023,19:30,Brooklyn Nets,Sacramento Kings,96,101,-152,+129
16 Mar 2023,20:00,Milwaukee Bucks,Indiana Pacers,123,139,-833,+556
16 Mar 2023,22:00,Phoenix Suns,Orlando Magic,116,113,-333,+276
17 Mar 2023,19:00,Charlotte Hornets,Philadelphia 76ers,82,121,+383,-500
17 Mar 2023,19:30,Cleveland Cavaliers,Washington Wizards,117,94,-217,+179
17 Mar 2023,19:30,Atlanta Hawks,Golden State Warriors,127,119,-154,+133
17 Mar 2023,20:00,San Antonio Spurs,Memphis Grizzlies,120,126,+292,-370
17 Mar 2023,20:00,Houston Rockets,New Orleans Pelicans,114,112,+183,-217
17 Mar 2023,20:00,Chicago Bulls,Minnesota Timberwolves,139,131,-143,+124
17 Mar 2023,22:10,Portland Trail Blazers,Boston Celtics,112,126,+212,-256
17 Mar 2023,22:40,Los Angeles Lakers,Dallas Mavericks,110,111,-169,+146
18 Mar 2023,13:00,New York Knicks,Denver Nuggets,116,110,-111,-104
18 Mar 2023,15:00,Los Angeles Clippers,Orlando Magic,108,113,-263,+218
18 Mar 2023,19:00,Toronto Raptors,Minnesota Timberwolves,122,107,-417,+326
18 Mar 2023,19:00,Indiana Pacers,Philadelphia 76ers,121,141,+168,-196
18 Mar 2023,20:00,Washington Wizards,Sacramento Kings,118,132,+159,-189
18 Mar 2023,20:00,Memphis Grizzlies,Golden State Warriors,133,119,+104,-120
18 Mar 2023,20:00,Chicago Bulls,Miami Heat,113,99,+116,-135
18 Mar 2023,21:00,Utah Jazz,Boston Celtics,118,117,+165,-192
19 Mar 2023,15:30,Oklahoma City Thunder,Phoenix Suns,124,120,-116,+100
19 Mar 2023,15:30,Brooklyn Nets,Denver Nuggets,102,108,+127,-147
19 Mar 2023,16:00,San Antonio Spurs,Atlanta Hawks,126,118,+363,-476
19 Mar 2023,18:00,Detroit Pistons,Miami Heat,100,112,+373,-500
19 Mar 2023,19:00,Houston Rockets,New Orleans Pelicans,107,117,+186,-227
19 Mar 2023,20:00,Milwaukee Bucks,Toronto Raptors,118,111,-294,+236
19 Mar 2023,21:00,Portland Trail Blazers,Los Angeles Clippers,102,117,+159,-189
19 Mar 2023,21:30,Los Angeles Lakers,Orlando Magic,111,105,-256,+213
20 Mar 2023,19:00,Philadelphia 76ers,Chicago Bulls,105,109,-333,+272
20 Mar 2023,19:00,Charlotte Hornets,Indiana Pacers,115,109,+112,-132
20 Mar 2023,19:30,New York Knicks,Minnesota Timberwolves,134,140,-357,+283
20 Mar 2023,20:00,Memphis Grizzlies,Dallas Mavericks,112,108,-182,+156
20 Mar 2023,20:00,Houston Rockets,Golden State Warriors,108,121,+488,-667
20 Mar 2023,21:00,Utah Jazz,Sacramento Kings,128,120,+222,-270
21 Mar 2023,19:00,Orlando Magic,Washington Wizards,122,112,-109,-105
21 Mar 2023,19:30,Brooklyn Nets,Cleveland Cavaliers,109,115,+146,-169
21 Mar 2023,19:30,Atlanta Hawks,Detroit Pistons,129,107,-909,+618
21 Mar 2023,20:00,New Orleans Pelicans,San Antonio Spurs,119,84,-1000,+600
21 Mar 2023,22:00,Sacramento Kings,Boston Celtics,109,132,+175,-208
21 Mar 2023,22:30,Los Angeles Clippers,Oklahoma City Thunder,100,101,-263,+220
22 Mar 2023,19:00,Washington Wizards,Denver Nuggets,104,118,+301,-385
22 Mar 2023,19:30,Toronto Raptors,Indiana Pacers,114,118,-417,+333
22 Mar 2023,19:30,Miami Heat,New York Knicks,127,120,-128,+110
22 Mar 2023,19:30,Dallas Mavericks,Golden State Warriors,125,127,+137,-159
22 Mar 2023,20:00,Minnesota Timberwolves,Atlanta Hawks,125,124,-172,+150
22 Mar 2023,20:00,Milwaukee Bucks,San Antonio Spurs,130,94,-2500,+1191
22 Mar 2023,20:00,Memphis Grizzlies,Houston Rockets,130,125,-769,+527
22 Mar 2023,20:00,Chicago Bulls,Philadelphia 76ers,91,116,+108,-125
22 Mar 2023,21:00,Utah Jazz,Portland Trail Blazers,115,127,-204,+172
22 Mar 2023,22:00,Los Angeles Lakers,Phoenix Suns,122,111,-119,+102
23 Mar 2023,19:00,Orlando Magic,New York Knicks,111,106,+125,-147
23 Mar 2023,19:30,Brooklyn Nets,Cleveland Cavaliers,114,116,+138,-159
23 Mar 2023,20:00,New Orleans Pelicans,Charlotte Hornets,115,96,-417,+320
23 Mar 2023,22:30,Los Angeles Clippers,Oklahoma City Thunder,127,105,-200,+169
24 Mar 2023,19:00,Washington Wizards,San Antonio Spurs,136,124,-400,+313
24 Mar 2023,19:00,Boston Celtics,Indiana Pacers,120,95,-625,+450
24 Mar 2023,19:30,Toronto Raptors,Detroit Pistons,118,97,-909,+605
24 Mar 2023,20:00,Memphis Grizzlies,Houston Rockets,151,114,-769,+548
24 Mar 2023,20:30,Dallas Mavericks,Charlotte Hornets,109,117,-1429,+793
24 Mar 2023,21:00,Utah Jazz,Milwaukee Bucks,116,144,+350,-455
24 Mar 2023,22:00,Sacramento Kings,Phoenix Suns,135,127,-172,+149
24 Mar 2023,22:00,Portland Trail Blazers,Chicago Bulls,96,124,+237,-294
24 Mar 2023,22:00,Golden State Warriors,Philadelphia 76ers,120,112,-185,+156
24 Mar 2023,22:30,Los Angeles Lakers,Oklahoma City Thunder,116,111,-161,+140
25 Mar 2023,17:00,Atlanta Hawks,Indiana Pacers,143,130,-476,+367
25 Mar 2023,20:00,Miami Heat,Brooklyn Nets,100,129,-222,+186
25 Mar 2023,21:00,Denver Nuggets,Milwaukee Bucks,129,106,-159,+138
25 Mar 2023,22:00,Sacramento Kings,Utah Jazz,121,113,-417,+326
25 Mar 2023,22:00,Phoenix Suns,Philadelphia 76ers,125,105,-118,+100
25 Mar 2023,22:30,Los Angeles Clippers,New Orleans Pelicans,110,131,-192,+164
26 Mar 2023,13:00,Charlotte Hornets,Dallas Mavericks,110,104,+527,-769
26 Mar 2023,15:30,Los Angeles Lakers,Chicago Bulls,108,118,-213,+177
26 Mar 2023,18:00,Toronto Raptors,Washington Wizards,114,104,-476,+351
26 Mar 2023,18:00,Orlando Magic,Brooklyn Nets,119,106,-125,+106
26 Mar 2023,18:00,Cleveland Cavaliers,Houston Rockets,108,91,-1000,+653
26 Mar 2023,18:00,Boston Celtics,San Antonio Spurs,137,93,-1667,+872
26 Mar 2023,18:00,Atlanta Hawks,Memphis Grizzlies,119,123,+110,-128
26 Mar 2023,19:00,Portland Trail Blazers,Oklahoma City Thunder,112,118,+390,-526
26 Mar 2023,20:30,Golden State Warriors,Minnesota Timberwolves,96,99,-217,+181
27 Mar 2023,19:00,Indiana Pacers,Dallas Mavericks,104,127,+245,-294
27 Mar 2023,19:00,Detroit Pistons,Milwaukee Bucks,117,126,+536,-769
27 Mar 2023,19:30,New York Knicks,Houston Rockets,137,115,-833,+579
27 Mar 2023,21:00,Utah Jazz,Phoenix Suns,103,117,+171,-196
27 Mar 2023,21:30,Denver Nuggets,Philadelphia 76ers,116,111,-455,+345
27 Mar 2023,22:00,Sacramento Kings,Minnesota Timberwolves,115,119,-227,+190
27 Mar 2023,22:00,Portland Trail Blazers,New Orleans Pelicans,90,124,+479,-714
27 Mar 2023,22:30,Los Angeles Clippers,Chicago Bulls,124,112,-185,+158
28 Mar 2023,19:00,Washington Wizards,Boston Celtics,130,111,+438,-625
28 Mar 2023,19:30,Toronto Raptors,Miami Heat,106,92,-233,+192
28 Mar 2023,19:30,Atlanta Hawks,Cleveland Cavaliers,120,118,-147,+127
28 Mar 2023,20:00,Oklahoma City Thunder,Charlotte Hornets,134,137,-435,+342
28 Mar 2023,20:00,Memphis Grizzlies,Orlando Magic,113,108,-256,+213
28 Mar 2023,22:00,Golden State Warriors,New Orleans Pelicans,120,109,-370,+300
29 Mar 2023,19:00,Indiana Pacers,Milwaukee Bucks,136,149,+574,-833
29 Mar 2023,19:30,Philadelphia 76ers,Dallas Mavericks,116,108,-244,+206
29 Mar 2023,19:30,New York Knicks,Miami Heat,101,92,-222,+185
29 Mar 2023,19:30,Brooklyn Nets,Houston Rockets,123,114,-588,+434
29 Mar 2023,20:00,San Antonio Spurs,Utah Jazz,117,128,+114,-132
29 Mar 2023,20:00,Oklahoma City Thunder,Detroit Pistons,107,106,-476,+361
29 Mar 2023,20:00,Memphis Grizzlies,Los Angeles Clippers,132,141,-128,+110
29 Mar 2023,20:00,Chicago Bulls,Los Angeles Lakers,110,121,+149,-172
29 Mar 2023,22:00,Portland Trail Blazers,Sacramento Kings,80,120,+708,-1111
29 Mar 2023,22:00,Phoenix Suns,Minnesota Timberwolves,107,100,-244,+202
30 Mar 2023,19:30,Milwaukee Bucks,Boston Celtics,99,140,-132,+114
30 Mar 2023,22:00,Denver Nuggets,New Orleans Pelicans,88,107,-128,+112
31 Mar 2023,19:00,Washington Wizards,Orlando Magic,109,116,+160,-189
31 Mar 2023,19:00,Philadelphia 76ers,Toronto Raptors,117,110,-175,+150
31 Mar 2023,19:00,Indiana Pacers,Oklahoma City Thunder,121,117,+186,-222
31 Mar 2023,19:00,Charlotte Hornets,Chicago Bulls,91,121,+445,-625
31 Mar 2023,19:30,Cleveland Cavaliers,New York Knicks,116,130,-161,+142
31 Mar 2023,19:30,Brooklyn Nets,Atlanta Hawks,124,107,+102,-119
31 Mar 2023,19:30,Boston Celtics,Utah Jazz,122,114,-833,+571
31 Mar 2023,20:00,Minnesota Timberwolves,Los Angeles Lakers,111,123,+110,-127
31 Mar 2023,20:00,Memphis Grizzlies,Los Angeles Clippers,108,94,-213,+181
31 Mar 2023,20:00,Houston Rockets,Detroit Pistons,121,115,-244,+200
31 Mar 2023,22:00,Portland Trail Blazers,Sacramento Kings,114,138,+723,-1250
31 Mar 2023,22:00,Golden State Warriors,San Antonio Spurs,130,115,-2000,+1011
31 Mar 2023,22:30,Phoenix Suns,Denver Nuggets,100,93,-909,+590
01 Apr 2023,19:30,Miami Heat,Dallas Mavericks,129,122,+120,-139
01 Apr 2023,20:30,New Orleans Pelicans,Los Angeles Clippers,122,114,-179,+152
02 Apr 2023,13:00,Charlotte Hornets,Toronto Raptors,108,128,+811,-1429
02 Apr 2023,15:30,Minnesota Timberwolves,Portland Trail Blazers,105,107,-2500,+1183
02 Apr 2023,15:30,Chicago Bulls,Memphis Grizzlies,128,107,-103,-112
02 Apr 2023,15:30,Brooklyn Nets,Utah Jazz,111,110,-294,+240
02 Apr 2023,18:00,Sacramento Kings,San Antonio Spurs,134,142,-1667,+901
02 Apr 2023,18:00,Orlando Magic,Detroit Pistons,128,102,-625,+440
02 Apr 2023,18:00,New York Knicks,Washington Wizards,118,109,-625,+445
02 Apr 2023,18:00,Atlanta Hawks,Dallas Mavericks,132,130,-154,+131
02 Apr 2023,19:00,Oklahoma City Thunder,Phoenix Suns,118,128,+177,-213
02 Apr 2023,19:00,Houston Rockets,Los Angeles Lakers,109,134,+462,-667
02 Apr 2023,20:00,Milwaukee Bucks,Philadelphia 76ers,117,104,-200,+167
02 Apr 2023,20:00,Cleveland Cavaliers,Indiana Pacers,115,105,-833,+551
02 Apr 2023,20:30,Denver Nuggets,Golden State Warriors,112,110,+148,-169
04 Apr 2023,19:00,Washington Wizards,Milwaukee Bucks,128,140,+678,-1000
04 Apr 2023,19:00,Orlando Magic,Cleveland Cavaliers,113,117,+154,-182
04 Apr 2023,19:00,Detroit Pistons,Miami Heat,105,118,+680,-1111
04 Apr 2023,19:00,Charlotte Hornets,Toronto Raptors,100,120,+889,-1667
04 Apr 2023,19:30,Brooklyn Nets,Minnesota Timberwolves,102,107,+124,-143
04 Apr 2023,20:00,Philadelphia 76ers,Boston Celtics,103,101,-164,+139
04 Apr 2023,20:00,New Orleans Pelicans,Sacramento Kings,103,121,-175,+150
04 Apr 2023,20:00,Memphis Grizzlies,Portland Trail Blazers,119,109,-2500,+1116
04 Apr 2023,20:00,Houston Rockets,Denver Nuggets,124,103,+455,-625
04 Apr 2023,20:00,Chicago Bulls,Atlanta Hawks,105,123,-222,+186
04 Apr 2023,21:00,Utah Jazz,Los Angeles Lakers,133,135,+417,-556
04 Apr 2023,22:00,Phoenix Suns,San Antonio Spurs,115,94,-2500,+1190
04 Apr 2023,22:00,Golden State Warriors,Oklahoma City Thunder,136,125,-312,+252
05 Apr 2023,19:00,Indiana Pacers,New York Knicks,129,138,+163,-196
05 Apr 2023,19:00,Detroit Pistons,Brooklyn Nets,108,123,+425,-625
05 Apr 2023,19:30,Milwaukee Bucks,Chicago Bulls,105,92,-217,+179
05 Apr 2023,19:30,Boston Celtics,Toronto Raptors,97,93,-106,-108
05 Apr 2023,19:30,Atlanta Hawks,Washington Wizards,134,116,-769,+553
05 Apr 2023,20:00,New Orleans Pelicans,Memphis Grizzlies,138,131,-256,+214
05 Apr 2023,20:30,Dallas Mavericks,Sacramento Kings,123,119,-244,+200
05 Apr 2023,22:00,Los Angeles Clippers,Los Angeles Lakers,125,118,-104,-111
06 Apr 2023,19:00,Orlando Magic,Cleveland Cavaliers,94,118,-222,+185
06 Apr 2023,19:30,Philadelphia 76ers,Miami Heat,101,129,-135,+117
06 Apr 2023,20:00,San Antonio Spurs,Portland Trail Blazers,129,127,-208,+174
06 Apr 2023,21:00,Utah Jazz,Oklahoma City Thunder,98,114,+237,-294
06 Apr 2023,22:00,Phoenix Suns,Denver Nuggets,119,115,-833,+578
07 Apr 2023,19:00,Washington Wizards,Miami Heat,114,108,+149,-172
07 Apr 2023,19:00,Indiana Pacers,Detroit Pistons,115,122,-256,+210
07 Apr 2023,19:00,Charlotte Hornets,Houston Rockets,109,112,+175,-204
07 Apr 2023,19:30,Brooklyn Nets,Orlando Magic,101,84,-476,+361
07 Apr 2023,19:30,Boston Celtics,Toronto Raptors,121,102,+110,-128
07 Apr 2023,19:30,Atlanta Hawks,Philadelphia 76ers,131,136,-714,+501
07 Apr 2023,20:00,New Orleans Pelicans,New York Knicks,113,105,-345,+278
07 Apr 2023,20:00,Milwaukee Bucks,Memphis Grizzlies,114,137,+297,-370
07 Apr 2023,20:30,Dallas Mavericks,Chicago Bulls,112,115,-128,+112
07 Apr 2023,22:00,Sacramento Kings,Golden State Warriors,97,119,+443,-625
07 Apr 2023,22:30,Los Angeles Lakers,Phoenix Suns,121,107,-1000,+648
08 Apr 2023,15:30,Utah Jazz,Denver Nuggets,118,114,+341,-455
08 Apr 2023,16:00,San Antonio Spurs,Minnesota Timberwolves,131,151,+828,-1429
08 Apr 2023,16:00,Los Angeles Clippers,Portland Trail Blazers,136,125,-1667,+982
09 Apr 2023,13:00,Washington Wizards,Houston Rockets,109,114,+147,-172
09 Apr 2023,13:00,Toronto Raptors,Milwaukee Bucks,121,105,-164,+141
09 Apr 2023,13:00,New York Knicks,Indiana Pacers,136,141,-476,+366
09 Apr 2023,13:00,Miami Heat,Orlando Magic,123,110,-204,+172
09 Apr 2023,13:00,Chicago Bulls,Detroit Pistons,103,81,-370,+292
09 Apr 2023,13:00,Cleveland Cavaliers,Charlotte Hornets,95,106,-250,+206
09 Apr 2023,13:00,Brooklyn Nets,Philadelphia 76ers,105,134,-120,+102
09 Apr 2023,13:00,Boston Celtics,Atlanta Hawks,120,114,-192,+164
09 Apr 2023,15:30,Portland Trail Blazers,Golden State Warriors,101,157,+885,-1667
09 Apr 2023,15:30,Phoenix Suns,Los Angeles Clippers,114,119,+359,-476
09 Apr 2023,15:30,Oklahoma City Thunder,Memphis Grizzlies,115,100,-123,+108
09 Apr 2023,15:30,Minnesota Timberwolves,New Orleans Pelicans,113,108,-156,+136
09 Apr 2023,15:30,Los Angeles Lakers,Utah Jazz,128,117,-1667,+899
09 Apr 2023,15:30,Denver Nuggets,Sacramento Kings,109,95,+175,-208
09 Apr 2023,15:30,Dallas Mavericks,San Antonio Spurs,117,138,-167,+143
